verse_id,text,raw_ppl_gpt,raw_ppl_dicta,rare_ratio,disc_ppl_gpt,disc_ppl_dicta,global_z_gpt,global_z_dicta,CFI_mag,p_val_gpt,p_val_dicta,p_adj_gpt,p_adj_dicta,Strict_Shared_Seam,p_val_cfi,p_adj_cfi,Significant_CFI_Seam,cfi_percentile,chapter,Regime_ID,Is_Regime_Change
Isa.2.22,חדלו לכם מן האדם אשר נשמה באפו כי במה נחשב הוא,31.9101151837,10.0672328864,0.09090909090909091,27.000866693899997,8.518427826953845,-0.5240669004296773,-0.25544287621596057,0.0,0.6998839953299516,0.6008094707722531,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,2,2,False
Isa.3.1,כי הנה האדון יהוה צבאות מסיר מירושלם ומיהודה משען ומשענה כל משען לחם וכל משען מי,39.9768243253,658.7173655282,0.125,31.98145946024,526.9738924225601,-0.5083320025246901,-0.25135009673939407,0.0,0.694389734814176,0.5992282767975508,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.2,גבור ואיש מלחמה שופט ונביא וקסם וזקן,356.2790606688,564.6979421774,0.14285714285714285,277.1059360757334,439.2095105824223,0.2660755418191826,-0.25204292435005304,0.2660755418191826,0.3950905155193921,0.599496057157356,0.7266815425440653,0.6008320478370451,False,0.9652210881652018,1.0,False,76.45,3,2,False
Isa.3.3,שר חמשים ונשוא פנים ויועץ וחכם חרשים ונבון לחש,160.6190291152,1231.9226273276,0.1111111111111111,131.41556927607272,1007.936695086218,-0.1941955855103847,-0.24755329099202075,0.0,0.576988630335619,0.5977599728607645,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.4,ונתתי נערים שריהם ותעלולים ימשלו בם,134.4846622422,302221.9304928448,0.16666666666666666,100.86349668164999,226666.4478696336,-0.2907169767608217,1.5338350563525727,1.5338350563525727,0.614366106723302,0.06253511813002335,0.7266815425440653,0.6008320478370451,False,0.3084100685746858,1.0,False,92.87,3,2,False
Isa.3.5,ונגש העם איש באיש ואיש ברעהו ירהבו הנער בזקן והנקלה בנכבד,67.7716257503,31360.8141217962,0.36363636363636365,39.236204381752636,18156.260807355695,-0.4854125075926419,-0.11218137618550872,0.0,0.6863081190813852,0.5446602021995065,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.6,כי יתפש איש באחיו בית אביו שמלה לכה קצין תהיה לנו והמכשלה הזאת תחת ידך,262.0077692512,4712.0998314719,0.2,187.14840660800002,3365.7855939085002,-0.018122064442818008,-0.2289400132064893,0.0,0.5072292620195175,0.5905422298436432,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.7,ישא ביום ההוא לאמר לא אהיה חבש ובביתי אין לחם ואין שמלה לא תשימני קצין עם,171.7148753114,1521.4202240761,0.125,137.37190024912,1217.13617926088,-0.17537809447144478,-0.2459018331257097,0.0,0.5696087240493773,0.5971208876170243,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.8,כי כשלה ירושלם ויהודה נפל כי לשונם ומעלליהם אל יהוה למרות עני כבודו,484.6642682866,7677.0702877314,0.15384615384615385,370.6256169250471,5870.700808265188,0.5615268463738996,-0.20916576781811286,0.5615268463738996,0.28721921708066117,0.5828405826689994,0.7266815425440653,0.6008320478370451,False,0.85414338633341,1.0,False,83.58,3,2,False
Isa.3.9,הכרת פניהם ענתה בם וחטאתם כסדם הגידו לא כחדו אוי לנפשם כי גמלו להם רעה,47.7905179,4263.9940151826,0.2,34.13608421428572,3045.710010844715,-0.5015250214846841,-0.2314667466807624,0.0,0.6919991636066162,0.5915238918376016,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.10,אמרו צדיק כי טוב כי פרי מעלליהם יאכלו,24.0236614851,42.3339538251,0.0,24.0236614851,42.3339538251,-0.533472612199421,-0.25517593045061415,0.0,0.703146767599761,0.6007063897265791,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.11,אוי לרשע רע כי גמול ידיו יעשה לו,26.6166462133,26.2691362523,0.0,26.6166462133,26.2691362523,-0.5252807459133122,-0.2553027489724481,0.0,0.7003059799199349,0.6007553615454941,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.12,עמי נגשיו מעולל ונשים משלו בו עמי מאשריך מתעים ודרך ארחתיך בלעו,898.129642949,32827.8731243532,0.5,449.0648214745,16413.9365621766,0.8093352766626157,-0.12593559308387883,0.8093352766626157,0.2091611601043064,0.55010854612353,0.7266815425440653,0.6008320478370451,False,0.7207147903762373,1.0,False,86.68,3,2,False
Isa.3.13,נצב לריב יהוה ועמד לדין עמים,2378.3761877002,5589.762899403,0.0,2378.3761877002,5589.762899403,6.904496796322671,-0.21138354154430464,6.904496796322671,2.519084715955036e-12,0.5837060007331902,6.504276736595903e-10,0.6008320478370451,False,4.4477485206196274e-11,5.2200394001090355e-09,True,99.23,3,2,False
Isa.3.14,יהוה במשפט יבוא עם זקני עמו ושריו ואתם בערתם הכרם גזלת העני בבתיכם,82.4939118561,8877.632529887,0.23076923076923078,56.44320284891052,6074.1696257121575,-0.4310514351592973,-0.20755954885228953,0.0,0.6667845141648778,0.5822135541071155,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.15,מלכם מה לכם תדכאו עמי ופני עניים תטחנו נאם אדני יהוה צבאות,183.8050657168,6001.8343911626,0.16666666666666666,137.8537992876,4501.37579337195,-0.17385565878422304,-0.21997546257574369,0.0,0.569010549497881,0.5870548676571881,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.16,ויאמר יהוה יען כי גבהו בנות ציון ותלכנה נטוות נטויות גרון ומשקרות עינים הלוך וטפ,19.2380136421,45442.5553963609,0.3333333333333333,11.542808185260002,27265.53323781654,-0.5729026482720989,-0.040271162491603,0.0,0.7166446943084521,0.5160615279401211,0.7266815425440653,0.6008320478370451,False,1.0,1.0,False,31.56,3,2,False
Isa.3.17,ושפח אדני קדקד בנות ציון ויהוה פתהן יערה,419.8585823391,121401.9875177437,0.25,279.9057215594,80934.65834516248,0.2749207417397801,0.38340243874231666,0.47178262396182713,0.39168856566748844,0.35071069769204793,0.7266815425440653,0.6008320478370451,False,0.8946797713233232,1.0,False,82.18,3,2,False
